Brand;Serie;Color;Location;Fuel;Gear;CEKIS;Year;KM;Galeriden;CC;HP;GARANTI;Price
Peugeot;107;Kırmızı;Erzurum;Benzin;Duz;Onden;2008; 116 ;0;998;69;0;77500
Chevrolet;Spark;Kırmızı;İzmir;Benzin;Duz;Onden;2010; 109 ;0;1206;82;0;77500
Peugeot;207;Kırmızı;Bursa;Dizel;Duz;Onden;2007; 170 ;1;1398;71;0;77000
Chevrolet;Lacetti;Kırmızı;Trabzon;LPG;Duz;Onden;2005; 96 ;0;1598;109;0;77000
Opel;Corsa;Kırmızı;Manisa;LPG;Duz;Onden;2001; 213 ;1;1389;90;0;76750
Fiat;Punto;Kırmızı;Bursa;Benzin;Duz;Onden;2009; 143 ;0;1368;77;0;76750
Fiat;Linea;Kırmızı;İstanbul;Dizel;Yarı;Onden;2009; 190 ;0;1248;90;0;76500
Opel;Astra;Kırmızı;Samsun;LPG;Duz;Onden;2001; 176 ;0;1598;100;0;76500
Renault;Megane;Kırmızı;İstanbul;LPG;Duz;Onden;2005; 128 ;0;1390;80;0;76500
Renault;Clio;Kırmızı;Denizli;Benzin;Duz;Onden;2006; 71 ;1;1200;75;0;76500
Peugeot;206;Kırmızı;Malatya;Benzin;Duz;Onden;2007; 62 ;0;1360;76;0;76500
Citroen;C4;Kırmızı;İstanbul;Benzin;Duz;Onden;2005; 123 ;0;1360;91;0;76490
Hyundai;Getz;Kırmızı;Ankara;LPG;Duz;Onden;2008; 172 ;0;1399;97;0;76250
Chevrolet;Lacetti;Kırmızı;Ankara;LPG;Duz;Onden;2007; 155 ;0;1598;109;0;76000
Citroen;C4;Kırmızı;Sivas;LPG;Duz;Onden;2007; 141 ;0;1360;91;0;76000
Ford;Fiesta;Kırmızı;İstanbul;LPG;Duz;Onden;2011; 150 ;0;1242;82;0;75750
Opel;Corsa;Kırmızı;İzmir;Benzin;Yarı;Onden;2004; 113 ;1;1199;75;0;75750
Fiat;Punto;Kırmızı;İstanbul;LPG;Duz;Onden;2008; 161 ;1;1368;120;0;75500
Fiat;Punto;Kırmızı;İstanbul;Benzin;Duz;Onden;2009; 132 ;0;1368;77;0;75500
Mercedes;-;Kırmızı;Van;Dizel;Duz;Arkadan;1995; 544 ;1;2497;150;0;75000
Volkswagen;Golf;Kırmızı;İstanbul;LPG;Duz;Onden;2000; 269 ;0;1595;105;0;75000
Citroen;C4;Kırmızı;Diyarbakır;LPG;Otomatik;Onden;2006; 267 ;0;1587;111;0;75000
Citroen;C4;Kırmızı;İstanbul;LPG;Duz;Onden;2009; 252 ;0;1587;111;0;75000
Renault;Megane;Kırmızı;İstanbul;LPG;Duz;Onden;2005; 192 ;0;1598;115;0;75000
Mitsubishi;Colt;Kırmızı;İstanbul;Benzin;Yarı;Onden;2006; 190 ;0;1332;95;0;75000
Peugeot;307;Kırmızı;Ankara;LPG;Duz;Onden;2005; 179 ;0;1360;89;0;75000
Ford;Fiesta;Kırmızı;Kocaeli;Benzin;Duz;Onden;2003; 174 ;0;1388;80;0;75000
Volkswagen;Golf;Kırmızı;İstanbul;LPG;Otomatik;Onden;2000; 165 ;0;1595;101;0;75000
Nissan;Micra;Kırmızı;İstanbul;LPG;Duz;Onden;2007; 140 ;0;1240;80;0;75000
Nissan;Micra;Kırmızı;İstanbul;Benzin;Duz;Onden;2012; 65 ;1;1198;80;0;74900
Opel;Corsa;Kırmızı;İstanbul;Benzin;Yarı;Onden;2006; 186 ;0;1229;80;0;74750
Fiat;Panda;Kırmızı;Bursa;Benzin;Yarı;Onden;2005; 188 ;0;1242;60;0;74500
Suzuki;Swift;Kırmızı;İstanbul;LPG;Otomatik;Onden;2007; 148 ;0;1490;103;0;74000
Peugeot;307;Kırmızı;Rize;LPG;Duz;Onden;2006; 177 ;0;1360;89;0;73500
Seat;Ibiza;Kırmızı;İzmir;LPG;Duz;Onden;2005; 131 ;0;1390;100;0;73000
Hyundai;Atos;Kırmızı;Bursa;LPG;Otomatik;Onden;2006; 79 ;1;1200;75;0;72900
Skoda;Roomster;Kırmızı;İstanbul;LPG;Duz;Onden;2008; 200 ;0;1390;85;0;72500
Volkswagen;Polo;Kırmızı;Kocaeli;Benzin;Duz;Onden;2004; 160 ;1;1390;75;0;72500
Mercedes;-;Kırmızı;Malatya;Dizel;Duz;Arkadan;1995; 335 ;1;1997;75;0;72000
Renault;Megane;Kırmızı;Kocaeli;Dizel;Duz;Onden;2007; 300 ;0;1461;106;0;72000
Chevrolet;Aveo;Kırmızı;İstanbul;LPG;Duz;Onden;2009; 130 ;1;1399;100;0;72000
Citroen;C2;Kırmızı;İzmir;LPG;Yarı;Onden;2005; 209 ;0;1587;111;0;71500
Chevrolet;Aveo;Kırmızı;Bursa;LPG;Duz;Onden;2008; 105 ;1;1150;72;0;71500
Opel;Astra;Kırmızı;Kocaeli;LPG;Duz;Onden;2004; 265 ;0;1598;100;0;71000
Nissan;Micra;Kırmızı;Tekirdağ;Benzin;Duz;Onden;2005; 162 ;0;1240;80;0;71000
Ford;Focus;Kırmızı;Ankara;LPG;Duz;Onden;2004; 152 ;0;1596;100;0;71000
Fiat;Punto;Kırmızı;Aydın;Dizel;Duz;Onden;2006; 290 ;1;1248;75;0;70750
Volkswagen;Polo;Kırmızı;Trabzon;LPG;Duz;Onden;2004; 220 ;0;1390;75;0;70500
Renault;Clio;Kırmızı;Aydın;Benzin;Yarı;Onden;2006; 86 ;1;1149;75;0;70250
Hyundai;i20;Kırmızı;Trabzon;Dizel;Duz;Onden;2010; 290 ;0;1396;75;0;70000
Opel;Astra;Kırmızı;Edirne;LPG;Duz;Onden;2000; 242 ;0;1598;100;0;70000
Opel;Astra;Kırmızı;Tekirdağ;LPG;Duz;Onden;2001; 198 ;0;1796;125;0;70000
Renault;Clio;Kırmızı;Bursa;Benzin;Duz;Onden;2005; 162 ;0;1149;65;0;70000
Fiat;Panda;Kırmızı;Eskişehir;Benzin;Yarı;Onden;2006; 123 ;0;1242;60;0;70000
Hyundai;Getz;Kırmızı;Tokat;LPG;Duz;Onden;2007; 193 ;1;1399;97;0;69990
Volkswagen;Passat;Kırmızı;Kayseri;LPG;Otomatik;Onden;1998; 260 ;0;1781;150;0;69500
Peugeot;206;Kırmızı;İstanbul;LPG;Otomatik;Onden;2008; 210 ;1;1360;76;0;69500
Volkswagen;Polo;Kırmızı;Antalya;LPG;Duz;Onden;2005; 190 ;0;1390;75;0;69500
Opel;Corsa;Kırmızı;Ankara;LPG;Duz;Onden;2004; 152 ;0;1364;90;0;69500
Renault;Clio;Kırmızı;İzmir;LPG;Duz;Onden;2006; 221 ;0;1149;75;0;69000
Opel;Corsa;Kırmızı;Aydın;Dizel;Duz;Onden;2006; 183 ;0;1248;70;0;69000
Hyundai;i20;Kırmızı;Antalya;LPG;Duz;Onden;2013; 155 ;1;1248;85;0;69000
Peugeot;206;Kırmızı;İstanbul;Dizel;Duz;Onden;2010; 143 ;0;1400;75;0;69000
Fiat;Punto;Kırmızı;Ordu;Dizel;Duz;Onden;2006; 262 ;0;1248;90;0;68900
Volkswagen;Bora;Kırmızı;Manisa;LPG;Duz;Onden;2000; 254 ;1;1595;105;0;68900
Opel;Vectra;Kırmızı;İzmir;LPG;Duz;Onden;2003; 214 ;1;1598;100;0;68750
Renault;Megane;Kırmızı;İzmir;Dizel;Duz;Onden;2007; 145 ;1;1461;106;1;68600
Peugeot;206;Kırmızı;İzmir;Benzin;Duz;Onden;2004; 118 ;1;1360;76;0;68500
Opel;Vectra;Kırmızı;Şanlıurfa;LPG;Otomatik;Onden;1998; 210 ;1;1600;100;0;68000
Ford;Focus;Kırmızı;Ankara;LPG;Duz;Onden;2000; 200 ;0;1596;100;0;68000
Mitsubishi;Space;Kırmızı;İstanbul;LPG;Otomatik;Onden;2003; 280 ;0;1584;98;0;67500
Volkswagen;Polo;Kırmızı;Nevşehir;Benzin;Otomatik;Onden;2003; 250 ;0;1390;75;0;67500
Hyundai;Getz;Kırmızı;Ankara;Dizel;Duz;Onden;2007; 194 ;0;1493;110;0;67500
Peugeot;206;Kırmızı;Siirt;LPG;Duz;Onden;2004; 155 ;0;1360;91;0;67500
Fiat;Punto;Kırmızı;Ankara;Dizel;Duz;Onden;2009; 220 ;0;1248;75;0;67250
Seat;Toledo;Kırmızı;Trabzon;Dizel;Duz;Onden;2001; 275 ;0;1598;105;0;67000
Fiat;Albea;Kırmızı;Bursa;Benzin;Duz;Onden;2007; 90 ;0;1368;77;0;67000
Peugeot;307;Kırmızı;Adana;Dizel;Duz;Onden;2005; 202 ;0;1560;112;0;66750
Renault;Clio;Kırmızı;Malatya;Dizel;Duz;Onden;2006; 162 ;0;1461;65;0;66750
Ford;Focus;Kırmızı;Ankara;LPG;Duz;Onden;1999; 228 ;0;1596;100;0;66500
Fiat;Panda;Kırmızı;Bursa;Benzin;Duz;Onden;2011; 102 ;1;1242;69;0;66500
Seat;Ibiza;Kırmızı;Samsun;Dizel;Duz;Onden;2006; 225 ;0;1422;80;0;66000
Volkswagen;New;Kırmızı;Sivas;LPG;Duz;Onden;2004; 215 ;0;1596;102;0;66000
Alfa;Romeo;Kırmızı;Bursa;LPG;Duz;Onden;2004; 175 ;0;1600;125;0;66000
Fiat;Punto;Kırmızı;Manisa;Dizel;Duz;Onden;2007; 241 ;1;1248;75;0;65900
Opel;Astra;Kırmızı;İstanbul;LPG;Duz;Onden;2000; 193 ;0;1598;100;0;65500
Opel;Corsa;Kırmızı;İzmir;LPG;Otomatik;Onden;1999; 253 ;1;1400;100;0;65450
Ford;Focus;Kırmızı;Ankara;LPG;Duz;Onden;2001; 246 ;0;1596;100;0;65000
Renault;Megane;Kırmızı;Antalya;Dizel;Duz;Onden;2004; 221 ;0;1461;100;0;65000
Renault;Megane;Kırmızı;Bursa;LPG;Duz;Onden;2000; 220 ;0;1598;107;0;65000
Renault;Clio;Kırmızı;Antalya;LPG;Duz;Onden;2003; 206 ;0;1149;75;0;65000
Volkswagen;Golf;Kırmızı;Karaman;Benzin;Duz;Onden;2004; 198 ;0;1598;115;0;65000
Peugeot;206;Kırmızı;Tekirdağ;Dizel;Duz;Onden;2006; 186 ;0;1398;69;0;65000
Peugeot;307;Kırmızı;Ankara;LPG;Duz;Onden;2006; 169 ;0;1360;89;0;65000
Smart;ForFour;Kırmızı;Ordu;Dizel;Duz;Onden;2005; 160 ;0;1493;95;0;65000
Chevrolet;Kalos;Kırmızı;Samsun;Benzin;Duz;Onden;2006; 143 ;0;1150;72;0;65000
Hyundai;Getz;Kırmızı;Trabzon;Dizel;Duz;Onden;2006; 259 ;1;1493;88;0;64750
Skoda;Fabia;Kırmızı;İstanbul;LPG;Duz;Onden;2001; 195 ;0;1397;68;0;64750
Ford;Fiesta;Kırmızı;Ankara;LPG;Duz;Onden;2000; 190 ;0;1388;90;0;64750
Hyundai;Accent;Kırmızı;Adıyaman;LPG;Duz;Onden;2010; 85 ;0;1599;112;0;64750
Seat;Ibiza;Kırmızı;İzmir;Benzin;Duz;Onden;2004; 145 ;1;1400;75;0;64500
Ford;Fiesta;Kırmızı;Ankara;LPG;Duz;Onden;2004; 270 ;0;1388;80;0;63750
Fiat;Brava;Kırmızı;Ankara;LPG;Duz;Onden;2001; 85 ;1;1581;103;0;63750
Skoda;Fabia;Kırmızı;Aydın;LPG;Duz;Onden;2011; 238 ;1;1400;100;0;63500
Chevrolet;Kalos;Kırmızı;Hatay;LPG;Duz;Onden;2004; 98 ;0;1399;83;0;63500
Opel;Astra;Kırmızı;Tokat;Benzin;Duz;Onden;1999; 267 ;0;1598;100;0;63000
Renault;Megane;Kırmızı;Hatay;Dizel;Duz;Onden;2006; 228 ;0;1461;80;0;63000
Kia;Rio;Kırmızı;İstanbul;Dizel;Duz;Onden;2007; 368 ;0;1493;110;0;62500
Hyundai;Getz;Kırmızı;Eskişehir;LPG;Duz;Onden;2006; 186 ;0;1599;105;0;62500
Suzuki;Liana;Kırmızı;İstanbul;LPG;Otomatik;Onden;2002; 214 ;0;1586;107;0;62250
Peugeot;307;Kırmızı;Aydın;LPG;Duz;Onden;2004; 278 ;1;1600;125;0;62000
Opel;Corsa;Kırmızı;Hatay;Dizel;Duz;Onden;2005; 206 ;0;1248;70;0;62000
Fiat;Palio;Kırmızı;Aydın;LPG;Duz;Onden;2004; 188 ;0;1242;81;0;62000
Fiat;Albea;Kırmızı;İstanbul;Dizel;Duz;Onden;2009; 175 ;0;1248;70;0;61750
Hyundai;Getz;Kırmızı;İstanbul;Dizel;Duz;Onden;2005; 185 ;1;1493;110;0;61500
Fiat;Linea;Kırmızı;İstanbul;Dizel;Duz;Onden;2009; 250 ;0;1248;90;0;61499
Renault;Megane;Kırmızı;Amasya;Benzin;Duz;Onden;2004; 350 ;0;1800;125;0;61000
Fiat;Punto;Kırmızı;Gaziantep;LPG;Duz;Onden;2006; 293 ;1;1368;95;0;61000
Opel;Astra;Kırmızı;Denizli;LPG;Duz;Onden;2003; 286 ;1;1598;100;0;61000
Volkswagen;Polo;Kırmızı;Denizli;LPG;Duz;Onden;2004; 225 ;0;1390;100;0;61000
Volkswagen;Polo;Kırmızı;Kütahya;LPG;Duz;Onden;2000; 212 ;0;1390;75;0;61000
Alfa;Romeo;Kırmızı;İzmir;LPG;Duz;Onden;2004; 195 ;0;1598;105;0;61000
Ford;Fiesta;Kırmızı;İzmir;Dizel;Duz;Onden;2004; 177 ;1;1399;68;0;60500
Fiat;Panda;Kırmızı;Sivas;Benzin;Duz;Onden;2005; 140 ;1;1242;60;0;60500
Mercedes;-;Kırmızı;Mersin;LPG;Duz;Arkadan;1993; 303 ;1;1799;122;0;60000
Opel;Corsa;Kırmızı;Denizli;Dizel;Duz;Onden;2006; 263 ;0;1248;75;0;60000
Opel;Astra;Kırmızı;Gümüşhane;LPG;Duz;Onden;2000; 258 ;0;1598;100;0;60000
Opel;Astra;Kırmızı;Kırıkkale;LPG;Duz;Onden;1998; 243 ;0;1598;100;0;60000
Peugeot;206;Kırmızı;İstanbul;Dizel;Duz;Onden;2007; 188 ;0;1398;71;0;60000
Fiat;Palio;Kırmızı;Mersin;LPG;Duz;Onden;1999; 134 ;1;1581;100;0;60000
Volkswagen;Polo;Kırmızı;Gaziantep;LPG;Otomatik;Onden;2001; 240 ;1;1390;75;0;59900
Renault;Clio;Kırmızı;Kocaeli;LPG;Otomatik;Onden;1999; 190 ;1;1598;90;0;59900
Chevrolet;Kalos;Kırmızı;Ankara;Benzin;Duz;Onden;2005; 105 ;1;1150;72;0;59900
Peugeot;206;Kırmızı;İzmir;LPG;Otomatik;Onden;2002; 220 ;1;1600;75;0;59750
Ford;Fiesta;Kırmızı;Afyonkarahisar;Dizel;Duz;Onden;2008; 206 ;0;1399;68;0;59750
Chevrolet;Kalos;Kırmızı;Ankara;LPG;Duz;Onden;2006; 174 ;1;1150;72;0;59750
Renault;Clio;Kırmızı;İstanbul;Benzin;Duz;Onden;2002; 196 ;0;1390;98;0;59500
Fiat;Palio;Kırmızı;Aydın;LPG;Duz;Onden;2004; 172 ;1;1242;81;0;59500
Peugeot;206;Kırmızı;İstanbul;Benzin;Duz;Onden;2004; 160 ;1;1587;112;0;59500
Opel;Astra;Kırmızı;Tekirdağ;LPG;Duz;Onden;1999; 300 ;1;1598;100;0;59000
Fiat;Stilo;Kırmızı;İstanbul;LPG;Duz;Onden;2004; 172 ;0;1596;103;0;59000
Fiat;Palio;Kırmızı;Muğla;Benzin;Duz;Onden;2005; 198 ;1;1242;81;0;58750
Fiat;Punto;Kırmızı;Ankara;Dizel;Duz;Onden;2006; 228 ;0;1248;75;0;58500
Peugeot;206;Kırmızı;İstanbul;Benzin;Duz;Onden;2001; 187 ;1;1587;109;0;58500
Peugeot;206;Kırmızı;Aydın;Benzin;Duz;Onden;2004; 170 ;1;1360;76;0;58500
Fiat;Albea;Kırmızı;Karabük;LPG;Duz;Onden;2004; 135 ;1;1242;80;0;58500
Peugeot;206;Kırmızı;İzmir;LPG;Duz;Onden;2004; 277 ;1;1360;91;0;58000
Opel;Astra;Kırmızı;Denizli;LPG;Duz;Onden;2000; 277 ;1;1598;100;0;58000
Peugeot;206;Kırmızı;Diyarbakır;Dizel;Duz;Onden;2006; 271 ;0;1398;71;0;58000
Skoda;Fabia;Kırmızı;Konya;LPG;Duz;Onden;2001; 230 ;0;1390;100;0;58000
Peugeot;206;Kırmızı;Batman;Dizel;Duz;Onden;2006; 217 ;1;1398;69;0;58000
Peugeot;206+;Kırmızı;Yalova;LPG;Duz;Onden;2011; 210 ;0;1360;76;0;58000
Daihatsu;YRV;Kırmızı;Kahramanmaraş;LPG;Duz;Onden;2007; 138 ;0;1298;87;0;58000
Chevrolet;Kalos;Kırmızı;Samsun;LPG;Duz;Onden;2005; 114 ;0;1150;72;0;58000
Chevrolet;Kalos;Kırmızı;Tokat;LPG;Duz;Onden;2005; 230 ;1;1400;100;0;57500
Skoda;Fabia;Kırmızı;Konya;LPG;Duz;Onden;2001; 230 ;1;1390;75;0;57500
Renault;Clio;Kırmızı;Muğla;LPG;Duz;Onden;2000; 214 ;1;1390;75;0;57500
Renault;Clio;Kırmızı;Denizli;Dizel;Duz;Onden;2007; 199 ;0;1461;65;0;57500
Peugeot;106;Kırmızı;Denizli;Benzin;Duz;Onden;1998; 219 ;1;1587;120;0;57000
Alfa;Romeo;Kırmızı;Balıkesir;LPG;Duz;Onden;2003; 207 ;0;1598;105;0;57000
Opel;Corsa;Kırmızı;Ankara;Dizel;Duz;Onden;2004; 260 ;1;1248;70;0;56850
Renault;Clio;Kırmızı;Kocaeli;LPG;Duz;Onden;2000; 252 ;0;1390;75;0;56750
Fiat;Albea;Kırmızı;Trabzon;Dizel;Duz;Onden;2008; 182 ;0;1248;70;0;56750
Opel;Corsa;Kırmızı;Antalya;Benzin;Duz;Onden;2001; 167 ;0;1389;90;0;56750
Volkswagen;Polo;Kırmızı;Eskişehir;LPG;Duz;Onden;2000; 168 ;0;1390;60;0;56500
Fiat;Albea;Kırmızı;Bursa;LPG;Duz;Onden;2004; 155 ;0;1242;80;0;56500
Volkswagen;Polo;Kırmızı;Ankara;Benzin;Duz;Onden;1999; 136 ;0;1598;75;0;56500
Peugeot;206;Kırmızı;Malatya;Dizel;Duz;Onden;2005; 183 ;0;1398;69;0;56250
Opel;Astra;Kırmızı;Manisa;Dizel;Duz;Onden;2001; 338 ;0;1686;75;0;56000
Nissan;Almera;Kırmızı;İstanbul;LPG;Duz;Onden;2004; 211 ;0;1498;98;0;55900
Citroen;Xsara;Kırmızı;Ankara;LPG;Duz;Onden;2003; 197 ;0;1587;111;0;55750
Fiat;Tempra;Kırmızı;Samsun;LPG;Duz;Onden;1997; 92 ;1;1581;90;0;55750
Peugeot;206;Kırmızı;İstanbul;LPG;Duz;Onden;2000; 245 ;1;1587;109;0;55500
Hyundai;Accent;Kırmızı;Adana;LPG;Duz;Onden;2011; 645 ;0;1599;112;0;55000
Audi;A3;Kırmızı;Diyarbakır;LPG;Duz;Onden;2000; 300 ;1;1595;101;0;55000
BMW;3;Kırmızı;Kütahya;LPG;Duz;Arkadan;1995; 255 ;1;1596;102;0;55000
Opel;Astra;Kırmızı;Elazığ;LPG;Duz;Onden;1999; 245 ;0;1598;100;0;55000
Honda;Civic;Kırmızı;Gaziantep;LPG;Duz;Onden;1988; 244 ;0;1396;90;0;55000
Peugeot;206;Kırmızı;Ankara;Dizel;Duz;Onden;2003; 199 ;1;1398;69;0;55000
Renault;Clio;Kırmızı;Trabzon;Benzin;Duz;Onden;2000; 193 ;0;1390;75;0;55000
Kia;Picanto;Kırmızı;Kahramanmaraş;LPG;Duz;Onden;2006; 180 ;0;1086;65;0;55000
Mercedes;-;Kırmızı;İstanbul;Dizel;Duz;Arkadan;1984; 100 ;1;1997;75;0;55000
Volkswagen;Polo;Kırmızı;Burdur;LPG;Duz;Onden;2002; 200 ;0;1400;75;0;54900
Chevrolet;Kalos;Kırmızı;Denizli;LPG;Duz;Onden;2006; 138 ;1;1150;72;0;54900
Opel;Corsa;Kırmızı;Ankara;LPG;Duz;Onden;2005; 230 ;0;1229;80;0;54750
Peugeot;206;Kırmızı;İstanbul;Dizel;Duz;Onden;2008; 322 ;0;1398;71;0;54600
Renault;Megane;Kırmızı;Tokat;LPG;Duz;Onden;2002; 243 ;0;1390;95;0;54000
Nissan;Micra;Kırmızı;Balıkesir;Benzin;Duz;Onden;2005; 225 ;0;1240;80;0;54000
Renault;Megane;Kırmızı;Niğde;Benzin;Duz;Onden;2001; 224 ;0;1598;107;0;54000
Opel;Astra;Kırmızı;Çanakkale;LPG;Duz;Onden;1997; 244 ;1;1598;100;1;53000
Peugeot;307;Kırmızı;Ankara;Dizel;Duz;Onden;2003; 225 ;0;1398;69;1;53000
Honda;Civic;Kırmızı;İstanbul;LPG;Duz;Onden;1996; 180 ;0;1396;90;0;53000
Peugeot;307;Kırmızı;Samsun;Dizel;Duz;Onden;2003; 271 ;1;1398;69;0;52900
Volkswagen;Polo;Kırmızı;Ordu;LPG;Otomatik;Onden;1997; 250 ;1;1598;75;0;52900
Chevrolet;Aveo;Kırmızı;İstanbul;LPG;Duz;Onden;2009; 110 ;0;1399;100;0;52750
Volkswagen;Passat;Kırmızı;Sivas;LPG;Otomatik;Onden;1999; 250 ;1;1781;125;0;52500
Nissan;Bluebird;Kırmızı;Kocaeli;Benzin;Duz;Onden;1993; 154 ;0;2500;175;0;52500
Renault;Clio;Kırmızı;İzmir;LPG;Duz;Onden;1999; 285 ;1;1390;75;0;52450
Opel;Astra;Kırmızı;Ordu;LPG;Duz;Onden;1999; 230 ;1;1598;100;0;52000
Volkswagen;Polo;Kırmızı;Konya;Dizel;Duz;Onden;2001; 226 ;0;1422;75;0;52000
Chevrolet;Lacetti;Kırmızı;Sakarya;LPG;Duz;Onden;2005; 218 ;0;1399;95;0;52000
Volkswagen;Polo;Kırmızı;Yozgat;LPG;Duz;Onden;2000; 187 ;1;1598;75;0;52000
Fiat;Albea;Kırmızı;Tekirdağ;Benzin;Duz;Onden;2006; 136 ;0;1242;80;0;52000
Opel;Corsa;Kırmızı;İstanbul;LPG;Duz;Onden;2001; 199 ;0;1389;90;0;51000
Seat;Ibiza;Kırmızı;İstanbul;LPG;Duz;Onden;2001; 183 ;0;1595;100;0;51000
Volkswagen;Polo;Kırmızı;İzmir;LPG;Duz;Onden;2000; 200 ;1;1390;100;0;50750
Opel;Astra;Kırmızı;Gaziantep;LPG;Duz;Onden;1998; 400 ;1;1598;75;0;50000
BMW;5;Kırmızı;Ankara;LPG;Duz;Arkadan;1995; 390 ;0;1991;150;0;50000
Volkswagen;Polo;Kırmızı;Zonguldak;LPG;Duz;Onden;2000; 235 ;1;1595;100;0;50000
Renault;R;Kırmızı;Kocaeli;LPG;Duz;Onden;1999; 230 ;0;1598;90;0;50000
Fiat;Palio;Kırmızı;İstanbul;Dizel;Duz;Onden;2004; 150 ;0;1248;70;0;50000
Fiat;Palio;Kırmızı;İstanbul;Benzin;Duz;Onden;2000; 127 ;0;1368;77;0;50000
Renault;R;Kırmızı;Ankara;LPG;Duz;Onden;2001; 339 ;1;1598;90;0;49900
Volkswagen;Polo;Kırmızı;Denizli;LPG;Otomatik;Onden;1999; 196 ;1;1595;100;0;49900
Renault;R;Kırmızı;Ankara;LPG;Duz;Onden;1984; 13 ;1;1397;72;0;49750
Fiat;Palio;Kırmızı;Antalya;LPG;Duz;Onden;2005; 313 ;1;1242;81;0;49500
Seat;Leon;Kırmızı;Hatay;Dizel;Duz;Onden;2001; 240 ;1;1896;90;0;49500
Renault;Megane;Kırmızı;İzmir;LPG;Duz;Onden;1999; 200 ;0;1598;107;0;49500
Nissan;Almera;Kırmızı;Zonguldak;LPG;Duz;Onden;2000; 245 ;1;1497;90;0;49000
Peugeot;206;Kırmızı;İstanbul;LPG;Duz;Onden;2002; 219 ;0;1587;110;0;49000
Peugeot;206;Kırmızı;Hatay;LPG;Otomatik;Onden;2004; 195 ;1;1360;76;0;49000
Volkswagen;Polo;Kırmızı;İzmir;LPG;Duz;Onden;1999; 244 ;0;1598;75;0;48790
Renault;Megane;Kırmızı;Adana;LPG;Duz;Onden;1999; 240 ;1;1598;90;0;48750
Fiat;Siena;Kırmızı;İstanbul;LPG;Duz;Onden;1999; 107 ;1;1372;71;0;48650
Renault;Clio;Kırmızı;Ankara;LPG;Duz;Onden;2000; 350 ;1;1598;90;0;48500
Mercedes;-;Kırmızı;İstanbul;LPG;Yarı;Onden;1998; 130 ;1;1400;75;0;48500
Honda;Civic;Kırmızı;Ankara;LPG;Duz;Onden;1994; 241 ;0;1493;90;0;48000
Suzuki;Alto;Kırmızı;İzmir;Benzin;Duz;Onden;2006; 213 ;1;1061;63;0;48000
Fiat;Tempra;Kırmızı;Burdur;LPG;Duz;Onden;1997; 125 ;1;1600;100;0;48000
Volkswagen;Golf;Kırmızı;İstanbul;LPG;Duz;Onden;1999; 300 ;0;1595;101;0;47800
Peugeot;206;Kırmızı;Eskişehir;Benzin;Duz;Onden;2000; 259 ;1;1587;110;0;47500
Fiat;Albea;Kırmızı;Van;LPG;Duz;Onden;2008; 255 ;1;1368;77;0;47500
Fiat;Palio;Kırmızı;Sakarya;LPG;Duz;Onden;2004; 255 ;1;1800;125;0;47500
Opel;Corsa;Kırmızı;Muğla;LPG;Duz;Onden;2000; 231 ;0;1389;90;0;47500
Hyundai;Elantra;Kırmızı;Kocaeli;LPG;Otomatik;Onden;1997; 268 ;0;1795;131;0;47000
Seat;Cordoba;Kırmızı;Konya;LPG;Duz;Onden;2000; 209 ;0;1598;75;0;47000
Opel;Corsa;Kırmızı;Gaziantep;LPG;Duz;Onden;2000; 210 ;0;1389;90;0;46999
Peugeot;206;Kırmızı;İstanbul;LPG;Duz;Onden;2000; 241 ;1;1587;109;0;46750
Renault;Clio;Kırmızı;Manisa;LPG;Duz;Onden;2000; 231 ;1;1598;90;0;46750
Volkswagen;Polo;Kırmızı;Bolu;LPG;Duz;Onden;2001; 302 ;0;1390;100;0;46500
Opel;Astra;Kırmızı;İstanbul;LPG;Otomatik;Onden;1994; 280 ;1;1598;75;0;46500
Volkswagen;Polo;Kırmızı;İstanbul;Benzin;Duz;Onden;1997; 255 ;0;1598;75;0;46500
Opel;Astra;Kırmızı;Osmaniye;LPG;Duz;Onden;1998; 224 ;1;1598;100;0;46500
Fiat;Palio;Kırmızı;Bursa;LPG;Duz;Onden;2000; 200 ;0;1368;77;0;46500
Ford;Fiesta;Kırmızı;Balıkesir;LPG;Duz;Onden;1999; 107 ;1;1242;75;0;46500
Suzuki;Alto;Kırmızı;Adana;LPG;Duz;Onden;2005; 99 ;0;1061;63;0;46500
Kia;Rio;Kırmızı;İstanbul;LPG;Duz;Onden;2004; 199 ;0;1493;97;0;46000
Renault;Clio;Kırmızı;Ankara;LPG;Duz;Onden;2001; 178 ;0;1390;75;0;46000
Ford;Escort;Kırmızı;Kütahya;LPG;Duz;Onden;1994; 79 ;0;1597;90;0;46000
Renault;Megane;Kırmızı;İzmir;LPG;Duz;Onden;1998; 119 ;1;1598;90;0;45950
Fiat;Albea;Kırmızı;Bursa;LPG;Duz;Onden;2005; 267 ;0;1242;80;0;45750
Volkswagen;Polo;Kırmızı;Antalya;Benzin;Duz;Onden;1997; 123 ;1;1390;101;0;45750
Opel;Corsa;Kırmızı;Konya;Dizel;Duz;Onden;2004; 275 ;1;1248;70;0;45500
Fiat;Albea;Kırmızı;Tokat;Dizel;Duz;Onden;2005; 130 ;0;1248;70;0;45500
Volkswagen;Jetta;Kırmızı;Gaziantep;Dizel;Duz;Onden;1991; 303 ;0;1588;54;0;45000
Opel;Astra;Kırmızı;İstanbul;LPG;Duz;Onden;1998; 253 ;0;1598;75;0;45000
